what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206118832
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1490206118852
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1490206118879
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206125401
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206128205
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1490206128212
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206129625
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206135249
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1490206142833
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1490206142872
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1490206143004
activated,editor,com.esri.arcgis.core.addins,10.0.0.2414,"com.esri.arcgis.core.addins.editor",1490206147873
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206147996
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206152115
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1490206185643
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1490206185802
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1490206186144
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206192926
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206211320
activated,view,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.internal.introview",1490206214592
activated,editor,com.esri.arcgis.core.addins,10.0.0.2414,"com.esri.arcgis.core.addins.editor",1490206217305
closed,view,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.internal.introview",1490206217318
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206225595
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206227313
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206230027
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206231930
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206232819
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206236258
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206237187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206239034
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206239907
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206241545
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206242914
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206247506
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206249203
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206251346
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206252482
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206254130
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1490206258165
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206260893
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206372957
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206461982
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206604249
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206604349
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206611202
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1490206612343
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1490206614347
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1490206614381
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1490206614514
activated,editor,com.esri.arcgis.core.addins,10.0.0.2414,"com.esri.arcgis.core.addins.editor",1490206617208
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206617280
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206620578
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206677269
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206700551
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206741996
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206835500
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490206857627
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207191279
opened,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1490207234958
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1490207239167
activated,editor,com.esri.arcgis.core.addins,10.0.0.2414,"com.esri.arcgis.core.addins.editor",1490207241091
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1490207242614
activated,editor,com.esri.arcgis.core.addins,10.0.0.2414,"com.esri.arcgis.core.addins.editor",1490207243653
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207327304
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207340068
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1490207399797
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1490207407452
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1490207412988
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1490207437508
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1490207438316
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1490207439310
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207457991
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207500167
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207508894
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207566894
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207596820
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207640766
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1490207667912
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1490207669119
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1490207671463
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207708594
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207735306
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1490207738750
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207746140
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207750408
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1490207757836
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1490207764188
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207772837
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207778419
activated,editor,com.esri.arcgis.core.addins,10.0.0.2414,"com.esri.arcgis.core.addins.editor",1490207778424
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207780222
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1490207931002
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1490207932351
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1490207932909
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1490207933076
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207933172
activated,editor,com.esri.arcgis.core.addins,10.0.0.2414,"com.esri.arcgis.core.addins.editor",1490207938287
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1490207959804
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1490207962672
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207967104
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207975672
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490207986735
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208032527
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1490208041507
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1490208105626
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1490208113503
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1490208113631
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1490208115399
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1490208117615
started,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1490208196211
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1490208196483
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1490208205162
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1490208209345
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208209868
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208216087
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208216099
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208221254
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1490208224777
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordNext",1490208231125
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1490208254857
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1490208260452
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1490208266838
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208276768
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208285298
started,bundle,org.eclipse.help.base,3.4.0.v201002111343,"org.eclipse.help.base",1490208291147
started,bundle,org.eclipse.help.ui,3.4.1.v20090819_35x,"org.eclipse.help.ui",1490208291156
started,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20090520-1800,"org.eclipse.equinox.http.jetty",1490208291367
started,bundle,org.eclipse.equinox.http.servlet,1.0.200.v20090520-1800,"org.eclipse.equinox.http.servlet",1490208291611
started,bundle,org.eclipse.equinox.http.registry,1.0.200.v20090520-1800,"org.eclipse.equinox.http.registry",1490208291994
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208302167
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208304463
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208318047
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208323520
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208332223
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208351384
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1490208352908
started,bundle,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.java.core",1490208352913
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1490208355816
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1490208355842
started,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1490208355974
activated,editor,com.esri.arcgis.core.addins,10.0.0.2414,"com.esri.arcgis.core.addins.editor",1490208356696
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1490208357554
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1490208358476
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208365290
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208455710
activated,editor,com.esri.arcgis.core.addins,10.0.0.2414,"com.esri.arcgis.core.addins.editor",1490208455857
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208466653
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208466678
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208466687
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208518953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208523122
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208651179
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1490208670734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208672216
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208674423
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208680735
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208707714
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208707797
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208712171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1490208714232
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208715507
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208745822
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208747080
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208773984
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1490208783736
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208785093
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208792026
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208792196
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208792243
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1490208801312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208802210
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208803869
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208805094
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208847597
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208847765
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490208847808
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1490208850616
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1490208851416
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1490208859565
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1490208859771
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1490208865851
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1490208866074
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1490208889257
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1490208914226
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1490208914530
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1490208915178
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.window.activateEditor",1490208940046
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1490208957904
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1490208984472
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1490208993048
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1490208993187
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1490209044929
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1490209048263
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1490209063286
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1490209063454
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1490209063621
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1490209064175
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1490209064511
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1490209075013
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1490209085440
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1490209093508
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1490209106789
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1490209109954
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1490209137139
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1490209183635
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1490209189380
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1490209189796
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1490209191281
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1490209192199
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1490209202902
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1490209207686
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1490209218323
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1490209218468
activated,editor,com.esri.arcgis.core.addins,10.0.0.2414,"com.esri.arcgis.core.addins.editor",1490209219367
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490209221150
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490209223207
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490209224901
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490209251586
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490209251764
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490209251808
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1490209253866
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1490209254028
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1490209265393
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordNext",1490209265881
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1490209295917
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1490209296050
activated,editor,com.esri.arcgis.core.addins,10.0.0.2414,"com.esri.arcgis.core.addins.editor",1490209296869
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1490209298002
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1490209306039
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1490209306179
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1490209320482
