what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1490214171866
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1490214183700
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1490214186190
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1490214186356
activated,editor,com.esri.arcgis.core.addins,10.0.0.2414,"com.esri.arcgis.core.addins.editor",1490214190468
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490214194441
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490214197483
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490214199132
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490214232953
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1490214232961
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1490214233114
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1490214248504
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1490214248674
activated,editor,com.esri.arcgis.core.addins,10.0.0.2414,"com.esri.arcgis.core.addins.editor",1490214255134
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490214256359
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490214259754
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490214261403
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490214292861
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490214293024
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490214293071
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1490214301639
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1490214301848
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1490214312521
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1490214314009
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1490214315496
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490214321402
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1490214667389
